Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\Analytics\ActivityNameSummaryStrategyTests.cs,160,12,M:System.TimeSpan.FromHours(System.Double),,,,,"result.Should().Contain(g => g.Description == ""Meeting"" && g.Duration == TimeSpan.FromHours(2));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\Analytics\ActivityNameSummaryStrategyTests.cs,159,12,M:System.TimeSpan.FromHours(System.Double),,,,,"result.Should().Contain(g => g.Description == ""Coding"" && g.Duration == TimeSpan.FromHours(3));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\Analytics\ActivityNameSummaryStrategyTests.cs,138,12,M:System.TimeSpan.FromHours(System.Double),,,,,result.First().Duration.Should().Be(TimeSpan.FromHours(3));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\Analytics\ActivityNameSummaryStrategyTests.cs,108,12,M:System.TimeSpan.FromHours(System.Double),,,,,"result.Should().Contain(g => g.Description == ""Meeting"" && g.Duration == TimeSpan.FromHours(0.5));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\Analytics\ActivityNameSummaryStrategyTests.cs,107,12,M:System.TimeSpan.FromHours(System.Double),,,,,"result.Should().Contain(g => g.Description == ""Testing"" && g.Duration == TimeSpan.FromHours(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\Analytics\ActivityNameSummaryStrategyTests.cs,106,12,M:System.TimeSpan.FromHours(System.Double),,,,,"result.Should().Contain(g => g.Description == ""Code Review"" && g.Duration == TimeSpan.FromHours(1.5));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\Analytics\ActivityNameSummaryStrategyTests.cs,83,12,M:System.TimeSpan.FromHours(System.Double),,,,,"result.Should().Contain(g => g.Description == ""Working on feature C"" && g.Duration == TimeSpan.FromHours(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\Analytics\ActivityNameSummaryStrategyTests.cs,82,12,M:System.TimeSpan.FromHours(System.Double),,,,,"result.Should().Contain(g => g.Description == ""Working on feature B"" && g.Duration == TimeSpan.FromHours(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\Analytics\ActivityNameSummaryStrategyTests.cs,81,12,M:System.TimeSpan.FromHours(System.Double),,,,,"result.Should().Contain(g => g.Description == ""Working on feature A"" && g.Duration == TimeSpan.FromHours(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\Analytics\ActivityNameSummaryStrategyTests.cs,61,12,M:System.TimeSpan.FromHours(System.Double),,,,,result.First().Duration.Should().Be(TimeSpan.FromHours(3));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\OverallTimeLeftToWorkTests.cs,114,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.OverallTimeLeftToWork.Should().Be(TimeSpan.FromHours(0));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\OverallTimeLeftToWorkTests.cs,93,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.OverallTimeLeftToWork.Should().Be(TimeSpan.FromHours(0));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\OverallTimeLeftToWorkTests.cs,76,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.OverallTimeLeftToWork.Should().Be(TimeSpan.FromHours(0));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\OverallTimeLeftToWorkTests.cs,59,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.OverallTimeLeftToWork.Should().Be(TimeSpan.FromHours(7));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\OverallTimeLeftToWorkTests.cs,39,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.OverallTimeLeftToWork.Should().Be(TimeSpan.FromHours(7).Add(TimeSpan.FromMinutes(10)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\OverallTimeLeftToWorkTests.cs,39,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.OverallTimeLeftToWork.Should().Be(TimeSpan.FromHours(7).Add(TimeSpan.FromMinutes(10)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\OverallTimeLeftToWorkTests.cs,22,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.OverallTimeLeftToWork.Should().Be(TimeSpan.FromHours(8));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,176,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromHours(3).Add(TimeSpan.FromMinutes(40)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,176,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromHours(3).Add(TimeSpan.FromMinutes(40)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,159,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromMinutes(10));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,139,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromHours(0));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,119,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromMinutes(0));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,102,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromHours(1).Add(TimeSpan.FromMinutes(40)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,102,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromHours(1).Add(TimeSpan.FromMinutes(40)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,82,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromMinutes(10));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,65,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromHours(7).Add(TimeSpan.FromMinutes(10)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,65,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromHours(7).Add(TimeSpan.FromMinutes(10)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,43,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromHours(7).Add(TimeSpan.FromMinutes(10)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,43,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromHours(7).Add(TimeSpan.FromMinutes(10)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,23,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromHours(7).Add(TimeSpan.FromMinutes(10)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeLeftToWorkActivelyTests.cs,23,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.TimeLeftToWorkActively.Should().Be(TimeSpan.FromHours(7).Add(TimeSpan.FromMinutes(10)));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\OverhoursTests.cs,99,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.OverhoursTime.Should().Be(TimeSpan.FromMinutes(40));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\OverhoursTests.cs,79,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.OverhoursTime.Should().Be(TimeSpan.FromMinutes(50));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\OverhoursTests.cs,62,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.OverhoursTime.Should().Be(TimeSpan.FromHours(0));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\OverhoursTests.cs,42,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.OverhoursTime.Should().Be(TimeSpan.FromMinutes(0));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\OverhoursTests.cs,22,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.OverhoursTime.Should().Be(TimeSpan.FromHours(0));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeAlreadyActivelyWorkdedTests.cs,59,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.TimeAlreadyActivelyWorkded.Should().Be(TimeSpan.FromMinutes(10));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeAlreadyActivelyWorkdedTests.cs,39,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.TimeAlreadyActivelyWorkded.Should().Be(TimeSpan.FromHours(0));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\TimeAlreadyActivelyWorkdedTests.cs,22,12,M:System.TimeSpan.FromHours(System.Double),,,,,workday.TimeAlreadyActivelyWorkded.Should().Be(TimeSpan.FromHours(0));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\BreakTests.cs,59,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.ValidBreakTimeUsed.Should().Be(TimeSpan.FromMinutes(50));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\BreakTests.cs,58,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.BreakTimeLeft.Should().Be(TimeSpan.FromMinutes(0));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\BreakTests.cs,41,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.ValidBreakTimeUsed.Should().Be(TimeSpan.FromMinutes(15));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\BreakTests.cs,40,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.BreakTimeLeft.Should().Be(TimeSpan.FromMinutes(35));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\BreakTests.cs,23,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.ValidBreakTimeUsed.Should().Be(TimeSpan.FromMinutes(0));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\WorkdayComponents\BreakTests.cs,22,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,workday.BreakTimeLeft.Should().Be(TimeSpan.FromMinutes(50));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\GropuedActivityTests.cs,94,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,groupedActivity.Duration.Should().Be(TimeSpan.FromMinutes(30));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\GropuedActivityTests.cs,74,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,groupedActivity.Duration.Should().Be(TimeSpan.FromMinutes(45));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\GropuedActivityTests.cs,56,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,groupedActivity.Duration.Should().Be(TimeSpan.FromMinutes(30));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\GropuedActivityTests.cs,38,12,M:System.TimeSpan.FromHours(System.Double),,,,,groupedActivity.Duration.Should().Be(TimeSpan.FromHours(1));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\GropuedActivityTests.cs,20,12,M:System.TimeSpan.FromHours(System.Double),,,,,groupedActivity.Duration.Should().Be(TimeSpan.FromHours(1));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\TimePeriodTests.cs,71,12,M:System.TimeSpan.FromHours(System.Double),,,,,overlappingDuration.Should().Be(TimeSpan.FromHours(13));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tests\TrackYourDay.Tests\TrackYourDay.Tests.csproj,File,Tests\TrackYourDay.Tests\Insights\TimePeriodTests.cs,29,12,M:System.TimeSpan.FromMinutes(System.Double),,,,,timePeriod.Duration.Should().Be(TimeSpan.FromMinutes(90));
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\TrackYourDay.Web\TrackYourDay.Web.csproj,File,src\TrackYourDay.Web\TrackYourDay.Web.csproj,,,Microsoft.AspNetCore.Components.WebAssembly 8.0.10,,,,,"Microsoft.AspNetCore.Components.WebAssembly, 8.0.10  Recommendation:  Remove Microsoft.AspNetCore.Components.WebAssembly, and replace with new package Microsoft.AspNetCore.Components.WebAssembly 9.0.11"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\TrackYourDay.Web\TrackYourDay.Web.csproj,File,src\TrackYourDay.Web\TrackYourDay.Web.csproj,,,Microsoft.AspNetCore.Components.WebAssembly.DevServer 8.0.10,,,,,"Microsoft.AspNetCore.Components.WebAssembly.DevServer, 8.0.10  Recommendation:  Remove Microsoft.AspNetCore.Components.WebAssembly.DevServer, and replace with new package Microsoft.AspNetCore.Components.WebAssembly.DevServer 9.0.11"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,src\TrackYourDay.Web\TrackYourDay.Web.csproj,File,src\TrackYourDay.Web\TrackYourDay.Web.csproj,,,Microsoft.Data.Sqlite 8.0.1,,,,,"Microsoft.Data.Sqlite, 8.0.1  Recommendation:  Remove Microsoft.Data.Sqlite, and replace with new package Microsoft.Data.Sqlite 9.0.11"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,src\TrackYourDay.Web\TrackYourDay.Web.csproj,File,src\TrackYourDay.Web\TrackYourDay.Web.csproj,,,,,,,,Current target framework: net8.0 Recommended target framework: net9.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\TrackYourDay.Web\TrackYourDay.Web.csproj,File,src\TrackYourDay.Web\Pages\Settings.razor.mwnECiMaK2HsRUtD.ide.g.cs,1326,8,M:System.TimeSpan.FromMinutes(System.Double),,,,,this.breaksSettingsService.UpdateTimeOfNoActivityToStartBreak(TimeSpan.FromMinutes(this.minutesOfNoActivityToStartBreak));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\TrackYourDay.Web\TrackYourDay.Web.csproj,File,src\TrackYourDay.Web\ServiceRegistration\ServiceCollections.cs,9,12,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,services.AddMediatR(cfg => cfg.RegisterServicesFromAssemblyContaining<EventWrapperForComponents>());
